at_center	at_fictive_reward	at_reward	condition	cum_dist_seg_cm	fly	fname	segment	tseg
0.0	0.013622603430877902	0.046417759838546915	rewarded	251.61044076723408	28	flytrax20190111_190138.csv	test200	199.90269994735718
0.0030226700251889172	0.03677581863979849	0.0	rewarded	241.94293588767945	29	flytrax20190111_192056.csv	test200	199.9026997089386
0.0035	0.0915	0.0	rewarded	172.0740187961942	30	flytrax20190116_152245.csv	test200	199.90269994735718
0.0	0.0	0.0	non-rewarded	199.2835160387431	31	flytrax20190116_160702.csv	test200	199.99249982833862
0.039226519337016576	0.0	0.0	non-rewarded	83.5042399783477	32	flytrax20190116_163246.csv	test200	199.90219926834104
0.047976011994003004	0.0	0.0	rewarded	137.59496858529448	33	flytrax20190116_180834.csv	test200	199.99300026893616
0.0	0.0	0.0	rewarded	248.89111928208115	34	flytrax20190116_192744.csv	test200	199.99781155586243
0.0	0.0	0.0	non-rewarded	89.0326521284649	35	flytrax20190118_164239.csv	test200	199.9926998615265
0.03110599078341014	0.017281105990783408	0.038018433179723504	non-rewarded	114.7742650448089	36	flytrax20190118_171511.csv	test200	199.9973633289337
0.002001000500250125	0.057028514257128564	0.0	non-rewarded	232.93350031984485	37	flytrax20190118_181417.csv	test200	199.9979107379913
0.037467018469656985	0.00633245382585752	0.0	non-rewarded	167.60414151250797	38	flytrax20190119_171903.csv	test200	199.67300033569336
0.02699724517906336	0.0	0.0	non-rewarded	188.8549175444397	39	flytrax20190119_174549.csv	test200	199.90270018577576
0.0	0.054000000000000006	0.0	rewarded	93.3136651344468	0	flytrax20181123_114304.csv	test100	99.90089988708496
0.11180124223602483	0.0	0.0	rewarded	102.35336547642684	1	flytrax20181123_152457.csv	test100	99.9009006023407
0.017982017982017984	0.07692307692307693	0.0	rewarded	86.7568746920038	3	flytrax20181123_162408.csv	test100	99.99140000343323
0.045	0.0	0.0	rewarded	89.19831326007031	4	flytrax20181127_162328.csv	test100	99.90110039711
0.0	0.214	0.152	rewarded	93.27860273750713	5	flytrax20181204_163734.csv	test100	99.90079998970032
0.102	0.011000000000000001	0.0	rewarded	141.746402199627	6	flytrax20181204_170930.csv	test100	99.90100002288818
0.0	0.0	0.0	non-rewarded	146.34495825240802	7	flytrax20181205_182038.csv	test100	99.90090012550354
0.023976023976023976	0.0	0.0	non-rewarded	87.10763587484459	8	flytrax20181205_184643.csv	test100	99.99643278121948
0.01	0.195	0.02	rewarded	119.20168686974142	9	flytrax20181207_161754.csv	test100	99.90099978446959
0.152	0.17300000000000001	0.023	rewarded	129.83595993182078	10	flytrax20181207_180201.csv	test100	99.90059924125671
0.4428274428274429	0.0	0.01559251559251559	rewarded	91.33246681987171	11	flytrax20181211_170828.csv	test100	99.99150013923644
0.07092907092907093	0.07392607392607392	0.03296703296703297	rewarded	118.05087091639207	12	flytrax20181211_183411.csv	test100	99.99119925498962
0.0	0.0	0.0	non-rewarded	108.55244085685413	13	flytrax20181211_185727.csv	test100	99.90100026130676
0.0	0.0	0.0	non-rewarded	108.18627670172569	14	flytrax20181211_192052.csv	test100	99.90100002288818
0.0	0.0	0.0	non-rewarded	91.10839975228649	15	flytrax20181212_193040.csv	test100	99.90049982070923
0.0	0.014985014985014988	0.02197802197802198	rewarded	113.92491067411017	16	flytrax20181214_174232.csv	test100	99.99229979515076
0.015090543259557344	0.0	0.0	non-rewarded	96.53811688100836	17	flytrax20181217_192137.csv	test100	99.90119934082031
0.039	0.0	0.021	non-rewarded	82.74118232567639	18	flytrax20181218_164433.csv	test100	99.9949779510498
0.035	0.0	0.0	non-rewarded	57.70669061502457	19	flytrax20181218_175537.csv	test100	99.9005000591278
0.075	0.0	0.0	rewarded	68.29717131656476	20	flytrax20190109_165747.csv	test100	99.90518140792848
0.0	0.0	0.0	non-rewarded	92.61105772827636	21	flytrax20190110_152909.csv	test100	99.90100002288818
0.011000000000000001	0.0	0.0	non-rewarded	103.62366278511229	22	flytrax20190110_162901.csv	test100	99.9011001586914
0.0	0.33799999999999997	0.107	rewarded	110.19812136804191	23	flytrax20190110_170616.csv	test100	99.9005000591278
0.0	0.0	0.0	non-rewarded	84.3215053564644	24	flytrax20190110_173636.csv	test100	97.7203333377838
0.017	0.049	0.155	rewarded	87.23023159710958	25	flytrax20190110_182810.csv	test100	99.90089988708496
0.0	0.0	0.0	non-rewarded	104.78079016654871	26	flytrax20190111_164022.csv	test100	99.99615502357484
0.022132796780684104	0.0	0.0	non-rewarded	138.8277181922335	27	flytrax20190111_172208.csv	test100	99.90070009231569
0.0	0.0274949083503055	0.06415478615071284	rewarded	131.67210629508835	28	flytrax20190111_190138.csv	test100	99.90100002288818
0.006	0.073	0.0	rewarded	123.32288365850631	29	flytrax20190111_192056.csv	test100	99.90099954605104
0.006999999999999999	0.13	0.0	rewarded	92.06855209675972	30	flytrax20190116_152245.csv	test100	99.90089988708496
0.0	0.0	0.0	non-rewarded	95.1784604007514	31	flytrax20190116_160702.csv	test100	99.99649977684021
0.08765432098765433	0.0	0.0	non-rewarded	45.65277741334012	32	flytrax20190116_163246.csv	test100	99.90070009231569
0.096	0.0	0.0	rewarded	88.24774022318277	33	flytrax20190116_180834.csv	test100	99.90100002288818
0.0	0.0	0.0	rewarded	126.44221679221847	34	flytrax20190116_192744.csv	test100	99.9061119556427
0.0	0.0	0.0	non-rewarded	54.524331321223706	35	flytrax20190118_164239.csv	test100	99.99149990081787
0.04204204204204205	0.0	0.0	non-rewarded	66.28777998790588	36	flytrax20190118_171511.csv	test100	99.99616408348083
0.004004004004004004	0.056056056056056056	0.0	non-rewarded	116.011882943209	37	flytrax20190118_181417.csv	test100	99.99621081352234
0.0	0.0	0.0	non-rewarded	80.85619586225604	38	flytrax20190119_171903.csv	test100	99.90100026130676
0.049	0.0	0.0	non-rewarded	88.86198122693143	39	flytrax20190119_174549.csv	test100	99.90090012550354
